2023-09-02 07:17:43,16688,99.9,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,99.9,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,50.0,0.5
2023-09-02 07:17:43,16688,50.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,99.9,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,99.9,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
2023-09-02 07:17:43,16688,0.0,0.5
